,user_names,user_levels,user_stars,omments,create_times,order_infos
526,****q,,5,"非常不错 安卓换苹果
外形外观：不喜欢灵动岛就买了普通的 很好看
屏幕音效：确实感觉和安卓不一样
拍照效果：当然实况很好看啦
运行速度：很快
待机时间：还可以",2022-11-06 08:56,蓝色256GB
527,****1,,5,iPhone 14淡紫色外观优雅大气漂亮，老婆非常喜欢。屏幕大小适中，握手质感丝滑，音质纯立体声强，拍照清晰自然惊艳，晚上拍照也很棒，运行速度快，运行内存高不杀后台，加上满血版A15，流畅度没的说。电池容量变大了，正常使用的话，可以使用一整天，不错不错。,2022-11-06 08:56,蓝色256GB
528,z***1,PLUS会员,5,"外形外观：方正手感好。
屏幕音效：一如既往品质保证
拍照效果：男生够用
运行速度：可以
待机时间：还好还好，内存内适当留白。
其他特色：黑色经典必背，话说紫色一定很美。",2022-11-06 08:56,蓝色256GB
529,1***西,PLUS会员,5,"超级喜欢，非常好，不论在性能还是外观上，帝王紫，非常好。
拍照效果：极佳
屏幕音效：超级棒
外形外观：帝王紫最好
运行速度：迅速
待机时间：超级续航
其他特色：各方面极其满意",2022-11-06 08:56,蓝色256GB
530,星***灵,PLUS会员,5,"外形外观：外形外观：棱角分明，手感好
屏幕音效：屏幕清晰，画面清楚
拍照效果：拍照像素很高，很清晰，
运行速度：手机不卡，游戏运行快速。",2022-11-04 14:27,午夜色128GB
531,格***1,PLUS会员,5,"外形外观：一直以来都是喜欢黑色的手机，这个外观可以的
屏幕音效：效果很好啊！！
拍照效果：拍照功能强大，可以
运行速度：一直不卡顿
待机时间：满足一天
其他特色：果粉一个！",2022-11-04 14:27,午夜色128GB
532,****y,PLUS会员,5,入手苹果14体验真心不错，快充套餐很实惠，原厂快充充电器，手机续航能力很强，拍照比13提升很多，前置采用新的原深感镜头，1.9um，像素，支持自动对焦。视频加入了防抖模式，动态拍摄更加稳定。多种颜色可供选择，运行速度快，流畅，总体效果佳，很满意。液晶显示屏质感很好，值得购买，面容功能强大，增加了一定的安全性。,2022-11-04 14:27,午夜色128GB
533,L***女,PLUS会员,5,"物流速度真的是没话说，就是一个字:快！双十期间居然也这个给力，太棒了！
外形外观：没的说，就是苹果
屏幕音效：非常好，一如既往
拍照效果：很不错。
运行速度：超级无敌流畅
待机时间：新电池当然是杠杠的",2022-11-04 14:27,午夜色128GB
534,****b,PLUS会员,5,"外形外观：苹果一如既往的设计，很舒服
屏幕音效：高亮条件下不影响使用，屏幕很清晰
拍照效果：拍张非常棒，夜间效果很牛
运行速度：不卡顿，非常流畅
待机时间：还在测试中
其他特色：值得购买",2022-11-04 14:27,午夜色128GB
535,****u,PLUS会员,5,iPhone 14黑色外观优雅大气漂亮，老婆非常喜欢。屏幕大小适中，握手质感丝滑，音质纯立体声强，拍照清晰自然惊艳，晚上拍照也很棒，运行速度快，运行内存高不杀后台，加上满血版A15，流畅度没的说。电池容量变大了，正常使用的话，可以使用一整天，不错不错。,2022-11-04 14:27,午夜色128GB
536,像***薛,PLUS会员,5,"很方便也很好用以后还会再来的，非常喜欢，很便宜而且是全新的，京东值得信赖品质如一肥肠肥好
外形外观：酷
屏幕音效：清晰
拍照效果：高清
运行速度：非常快
待机时间：长
其他特色：颜值高屏幕好ios的系统名不虚传",2022-11-04 14:27,午夜色128GB
537,左***手,PLUS会员,5,"外形外观：时尚简洁，大方低调
屏幕音效：音效无敌，特别是人声
拍照效果：算法真不是盖的，非常流畅清晰
运行速度：市面上最流畅的系统没有之一",2022-11-04 14:27,午夜色128GB
538,不***名,PLUS会员,5,"外形外观：极致
屏幕音效：完美
拍照效果：很好 有质感
运行速度：非常快
待机时间：很长
其他特色：非常完美 旗舰机型就是完美 水果机一直在用 每代都买 这个价格自用太好了 不用等双11 价格太给力了",2022-11-04 14:27,午夜色128GB
539,阿***灯,PLUS会员,5,"非常不错的手机，一直使用苹果，赶着这次双十一，换个新的用用！
外形外观：外形很大，看着很舒服，大屏幕感觉很棒！
屏幕音效：音效很大，有点振耳朵都！
拍照效果：拍照很棒，非常不错
运行速度：速度也很快，使用起来很流畅
待机时间：待机很棒，差大电池。
好评！苹果京东会员，还赠送一年AC+服务，满意",2022-11-04 14:27,午夜色128GB
540,****2,PLUS会员,5,"外形外观：苹果的设计还是很不错的，喜欢这种有棱有角的
屏幕音效：屏幕音效：音质中肯，苹果的音质杠杠的
拍照效果：拍照色彩还原度高，虽然像素不高，但是拍的真
运行速度：运行速度：14升级了6G运行，丝滑流畅
待机时间：新机，中度使用一天没问题
其他特色：屏幕原彩看起来是真的舒服，有质感",2022-11-18 20:46,紫色128GB
541,阖***北,PLUS会员,5,音效不错，音质很清晰，拍照效果强大，使用很流畅，拍出来的照片很好，运行速度也很快流畅，一点都不卡顿，待机时间比13的长，现在用着很顺手，打游戏不卡。12分钟从20冲到80这充电速度杠杠的。,2022-11-18 20:46,紫色128GB
542,l***o,PLUS会员,5,黑色很好看，ios系统顺滑细腻，用过安卓120刷新率 的手机感觉没差别， 运行也快，电池用一天还能剩百分 之四十左右的电，中度使用吧，信号还可以，足够日常 使用了，拍照效果也好，总体棒棒哒！,2022-11-18 20:46,紫色128GB
543,****1,PLUS会员,5,"外形外观：非常好特别喜欢
屏幕音效：也是非常非常的细腻。
拍照效果：显示的特别真实。
运行速度：没话说，非常非常特别的流畅。
待机时间：大电池待机时间果然长，玩一天都不充电。",2022-11-18 20:46,紫色128GB
544,i***p,PLUS会员,5,"外形外观：好
屏幕音效：屏幕显示比我之前的一部好很多
拍照效果：还好
运行速度：快
待机时间：一天一充完全够了",2022-11-18 20:46,紫色128GB
545,赵***杰,PLUS会员,5,"外形外观：高端大气上档次，低调奢华有内涵！
屏幕音效：屏幕分辨率高，声音洪亮
拍照效果：真实距离美好瞬间，
运行速度：打游戏一点都不卡
待机时间：还可以吧！
其他特色：划算啊",2022-11-18 20:46,紫色128GB
546,k***5,PLUS会员,5,"外形外观：漂亮，尤其是这个颜色，太温柔太美了。
屏幕音效：清晰良好。
拍照效果：非常好。
运行速度：快，非常快
待机时间：不错
其他特色：用起来得心应手。",2022-11-18 20:46,紫色128GB
547,u***v,PLUS会员,5,"外形外观：好看
屏幕音效：效果艳丽
拍照效果：拍照很清晰
运行速度：打开应用打游戏很快
待机时间：一天左右吧",2022-11-18 20:46,紫色128GB
548,****G,PLUS会员,5,黑色果然是经典色，很耐看而且很高级，喜欢。手机大小也很合适，重量也还不错，单手拿不成问题。拍照功能很好，用起来很流畅，续航还不错。,2022-11-18 20:46,紫色128GB
549,肆***0,PLUS会员,5,"手机已经收到，简配了耳机和电源，手机包装立刻轻薄起来了。
外形外观：非常漂亮经典的厚度
屏幕音效：屏幕闪亮，没有看见瑕疵
拍照效果：拍照效果清洗明亮
运行速度：速度很快，不卡顿，运行流畅
其他特色：新款手机各方面感受都很不错。",2022-11-18 20:46,紫色128GB
550,w***z,PLUS会员,5,"外形外观：白色，yyds，永远不会过时，放到什么时候都好看
屏幕音效：显示效果好，音质好
拍照效果：夜拍效果好，录像很强
运行速度：运行速度快
其他特色：手机要买就得买256G，性价比最高。",2022-12-03 08:57,星光色256GB
551,美***哒,PLUS会员,5,"外形外观：很喜欢，
屏幕音效：声音清洗，没有杂音，
拍照效果：拍照清晰，
运行速度：快
待机时间：到货后冲了一次电，不怎么玩游戏，待机一天多了",2022-12-03 08:57,星光色256GB
552,f***x,PLUS会员,5,"外形外观：大小合适，很漂亮
屏幕音效：很棒，合适
拍照效果：杠杠滴
运行速度：飞毛腿
待机时间：宇宙无敌",2022-12-03 08:57,星光色256GB
553,胖***5,PLUS会员,5,屏幕的分辨率比较清晰。音质效非常不错。听歌听音乐非常舒心。拍照效果特别好。照片儿拍出来比较漂亮。运行速度特别快。待机时间比较长。玩游戏比较棒。外观很漂亮，系统很流畅，界面很友好，就是文件管理不如安卓方便和个性化。这款手机颜值非常高,2022-12-03 08:57,星光色256GB
554,锦***9,PLUS会员,5,"屏幕音效：显示效果细腻，音响一流。
拍照效果：手机摄影的天花板。
运行速度：丝滑流畅，可以没有高刷。
外形外观：很好看，跟13一模一样。",2022-12-03 08:57,星光色256GB
555,荷***星,PLUS会员,5,"快递速度块，快递员服务态度非常好！iPhone14搭配6.1英寸的OLED全面屏，2532*1170像素分辨率，460 ppi
正面均采用超瓷晶面板，背面使用玻璃背板，搭配铝金属边框。
屏幕刷新率60Hz，800 尼特最大亮度，支持面容id解锁。
1.3、重量和尺寸参数：
iPhone14厚度7.85mm，而整机重量为173g。",2022-12-03 08:57,星光色256GB
556,啥***你,PLUS会员,3,催一下就发货了，点个赞！,2022-12-03 08:57,星光色256GB
557,Y***n,,5,"买了两部，都很好，没问题?
外形外观：紫色淡淡的好看
屏幕音效：音效立体
拍照效果：不错
运行速度：速度是真的很快！
待机时间：比较耐用",2022-12-03 08:57,星光色256GB
558,****e,PLUS会员,5,"手机非常好，颜值高，
外形外观：外观比较时尚，比较新颖，非常喜欢
屏幕音效：屏幕显示的比较好，音效非常好
拍照效果：拍照清晰。
运行速度：运行流畅。
待机时间：待机时间比较长。",2022-12-03 08:57,星光色256GB
559,S***y,PLUS会员,5,"外形外观：iPhone一贯的简约设计
屏幕音效：没的说，就很棒
拍照效果：同像素的天花板
运行速度：满血a15，真的很流畅
待机时间：中规中矩",2022-12-03 08:57,星光色256GB
560,静***微,PLUS会员,5,"外形外观：星光色颜值很高，很喜欢
屏幕音效：音效很好，音质好
拍照效果：人像模式比13清洗，锐化没那么严重。
运行速度：运行速度流畅",2022-11-23 23:03,星光色128GB
561,f***t,,5,"外形外观：适合年轻人
屏幕音效：没有任何划痕
拍照效果：还没试
运行速度：目前很流畅
待机时间：还没用到关机",2022-11-23 23:03,星光色128GB
562,哈***丶,PLUS会员,5,外观手感：外观很好看，手感拿着很有质感，手机边框手感特别舒服。。 拍照效果：拍出来的效果堪比相机，技术含量高，拍照色彩还原度不错，夜景画面比较纯净。自带美颜效率非常好，前置摄像头有亮点，非常喜欢！防抖功能也超级赞！ 屏幕效果：屏幕显示细腻，给人很舒服的感觉，打游戏真的太流畅了。,2022-11-23 23:03,星光色128GB
563,蚯***温,PLUS会员,5,"外形外观：妈妈喜欢得不得了
屏幕音效：喜欢听歌
拍照效果：可以
运行速度：满意
待机时间：一天一冲还好吧
其他特色：系统真香",2022-11-23 23:03,星光色128GB
564,湘***清,PLUS会员,5,"买的星空色，非常喜欢。
外形外观：星空色感觉特别喜欢，本来还想买大红色的。
屏幕音效：感觉不错
拍照效果：拍照特别好看，很喜欢。
运行速度：非常快，一直用苹果，很喜欢苹果系统
待机时间：什么是待机时间？",2022-11-23 23:03,星光色128GB
565,丁***江,,5,"屏幕音效：屏幕分辨率还可以 音效没得说
拍照效果：拍照说的过去。 运动模式画面非常稳
运行速度：反应非常快。
待机时间：中度使用，能用一天
外形外观：比13的蓝色好看太多了",2022-11-23 23:03,星光色128GB
